customer_id,company_name,industry,company_size,signup_date,country,contact_email,days_since_signup,months_since_signup
cust_000455,GrowthCo 455,Manufacturing,Mid-Market (51-500),2023-05-27,Australia,contact455@saasmaster.com,813,26.708278580814717
cust_000456,CloudFirst 456,Healthcare,Mid-Market (51-500),2025-06-10,France,contact456@innovatelab.com,68,2.2339027595269383
cust_000457,DevTools Inc 457,Technology,Enterprise (500+),2022-07-30,US,contact457@devtools inc.com,1114,36.596583442838366
cust_000458,CloudFirst 458,Media,Enterprise (500+),2022-10-17,France,contact458@scaleworks.com,1035,34.00131406044678
cust_000459,TechCorp 459,Manufacturing,Mid-Market (51-500),2023-05-13,Canada,contact459@scaleworks.com,827,27.16819973718791
cust_000460,SaasMaster 460,Manufacturing,Enterprise (500+),2024-11-20,US,contact460@techcorp.com,270,8.869908015768726
cust_000461,ScaleWorks 461,Healthcare,SMB (1-50),2022-07-25,Germany,contact461@scaleworks.com,1119,36.760840998685936
cust_000462,DataFlow Inc 462,Finance,Mid-Market (51-500),2023-11-23,Australia,contact462@saasmaster.com,633,20.795006570302235
cust_000463,SaasMaster 463,Media,SMB (1-50),2025-03-21,Germany,contact463@scaleworks.com,149,4.894875164257556
cust_000464,DataFlow Inc 464,Finance,Enterprise (500+),2022-06-19,US,contact464@scaleworks.com,1155,37.943495400788436
cust_000465,ScaleWorks 465,Manufacturing,Enterprise (500+),2024-02-05,US,contact465@techcorp.com,559,18.363994743758212
cust_000466,DevTools Inc 466,Manufacturing,Enterprise (500+),2022-04-03,Australia,contact466@dataflow inc.com,1232,40.473061760841
cust_000467,TechCorp 467,Manufacturing,Mid-Market (51-500),2023-06-28,UK,contact467@saasmaster.com,781,25.657030223390276
cust_000468,InnovateLab 468,Education,Enterprise (500+),2023-02-08,Australia,contact468@growthco.com,921,30.256241787122207
cust_000469,DataFlow Inc 469,Consulting,Mid-Market (51-500),2022-09-28,Canada,contact469@cloudtech.com,1054,34.62549277266754
cust_000470,DataFlow Inc 470,Manufacturing,Enterprise (500+),2025-02-08,Canada,contact470@scaleworks.com,190,6.241787122207621
cust_000471,GrowthCo 471,Technology,SMB (1-50),2023-07-08,Germany,contact471@dataflow inc.com,771,25.328515111695136
cust_000472,GrowthCo 472,Healthcare,Enterprise (500+),2025-06-09,UK,contact472@cloudtech.com,69,2.266754270696452
cust_000473,ScaleWorks 473,Finance,Mid-Market (51-500),2023-07-08,Germany,contact473@startuphub.com,771,25.328515111695136
cust_000474,CloudFirst 474,Consulting,Mid-Market (51-500),2024-11-11,UK,contact474@devtools inc.com,279,9.165571616294349
cust_000475,InnovateLab 475,Technology,SMB (1-50),2022-07-23,UK,contact475@saasmaster.com,1121,36.826544021024965
cust_000476,DataFlow Inc 476,Technology,SMB (1-50),2022-02-21,Australia,contact476@growthco.com,1273,41.81997371879106
cust_000477,CloudTech 477,Technology,Enterprise (500+),2022-09-19,US,contact477@dataflow inc.com,1063,34.92115637319316
cust_000478,InnovateLab 478,Finance,Enterprise (500+),2023-11-14,US,contact478@cloudfirst.com,642,21.090670170827856
cust_000479,CloudTech 479,Finance,Enterprise (500+),2023-09-30,Germany,contact479@saasmaster.com,687,22.568988173455978
cust_000480,ScaleWorks 480,Education,SMB (1-50),2023-10-08,Australia,contact480@devtools inc.com,679,22.306176084099867
cust_000481,GrowthCo 481,Technology,Enterprise (500+),2025-01-30,UK,contact481@devtools inc.com,199,6.5374507227332455
cust_000482,CloudTech 482,Retail,SMB (1-50),2025-01-20,US,contact482@scaleworks.com,209,6.865965834428383
cust_000483,SaasMaster 483,Education,Enterprise (500+),2024-10-05,UK,contact483@techcorp.com,316,10.38107752956636
cust_000484,InnovateLab 484,Retail,SMB (1-50),2023-08-05,Germany,contact484@dataflow inc.com,743,24.40867279894875
cust_000485,InnovateLab 485,Consulting,SMB (1-50),2024-07-09,US,contact485@saasmaster.com,404,13.272010512483574
cust_000486,CloudFirst 486,Retail,Mid-Market (51-500),2023-12-04,France,contact486@growthco.com,622,20.43363994743758
cust_000487,TechCorp 487,Retail,SMB (1-50),2024-11-10,Canada,contact487@techcorp.com,280,9.198423127463863
cust_000488,CloudTech 488,Technology,Enterprise (500+),2025-08-07,UK,contact488@techcorp.com,10,0.328515111695138
cust_000489,SaasMaster 489,Finance,SMB (1-50),2022-11-12,Canada,contact489@dataflow inc.com,1009,33.14717477003942
cust_000490,CloudFirst 490,Finance,Enterprise (500+),2024-10-15,Australia,contact490@saasmaster.com,306,10.052562417871222
cust_000491,DataFlow Inc 491,Media,Mid-Market (51-500),2023-05-18,Australia,contact491@dataflow inc.com,822,27.003942181340342
cust_000492,TechCorp 492,Consulting,SMB (1-50),2024-07-03,Germany,contact492@growthco.com,410,13.469119579500656
cust_000493,CloudFirst 493,Education,SMB (1-50),2022-02-08,Germany,contact493@innovatelab.com,1286,42.24704336399474
cust_000494,InnovateLab 494,Media,Enterprise (500+),2022-12-31,Canada,contact494@dataflow inc.com,960,31.537450722733244
cust_000495,DataFlow Inc 495,Education,Mid-Market (51-500),2022-07-25,Canada,contact495@techcorp.com,1119,36.760840998685936
cust_000496,DataFlow Inc 496,Finance,SMB (1-50),2023-08-20,Canada,contact496@growthco.com,728,23.915900131406044
cust_000497,SaasMaster 497,Technology,SMB (1-50),2023-08-27,US,contact497@devtools inc.com,721,23.68593955321945
cust_000498,TechCorp 498,Technology,SMB (1-50),2023-01-08,Australia,contact498@growthco.com,952,31.274638633377133
cust_000499,GrowthCo 499,Education,Mid-Market (51-500),2024-07-19,UK,contact499@scaleworks.com,394,12.943495400788436
cust_000500,TechCorp 500,Technology,SMB (1-50),2022-06-07,Germany,contact500@cloudfirst.com,1167,38.3377135348226
cust_000501,DataFlow Inc 501,Manufacturing,Enterprise (500+),2023-04-11,UK,contact501@dataflow inc.com,859,28.21944809461235
cust_000502,InnovateLab 502,Manufacturing,Enterprise (500+),2022-08-12,UK,contact502@growthco.com,1101,36.16951379763469
cust_000503,CloudTech 503,Education,Mid-Market (51-500),2024-05-01,Australia,contact503@dataflow inc.com,473,15.538764783180026
cust_000504,TechCorp 504,Media,SMB (1-50),2022-11-16,Canada,contact504@saasmaster.com,1005,33.01576872536137
cust_000505,CloudTech 505,Education,Enterprise (500+),2022-12-07,France,contact505@saasmaster.com,984,32.32588699080158
cust_000506,GrowthCo 506,Healthcare,Mid-Market (51-500),2024-04-28,France,contact506@growthco.com,476,15.637319316688567
cust_000507,ScaleWorks 507,Education,Enterprise (500+),2022-05-19,Australia,contact507@cloudfirst.com,1186,38.96189224704336
cust_000508,SaasMaster 508,Finance,Mid-Market (51-500),2023-11-21,UK,contact508@saasmaster.com,635,20.86070959264126
cust_000509,TechCorp 509,Finance,SMB (1-50),2024-11-17,Australia,contact509@devtools inc.com,273,8.968462549277266
cust_000510,GrowthCo 510,Retail,Enterprise (500+),2025-03-10,UK,contact510@growthco.com,160,5.256241787122208
cust_000511,StartupHub 511,Finance,SMB (1-50),2023-07-23,Germany,contact511@startuphub.com,756,24.83574244415243
cust_000512,TechCorp 512,Consulting,SMB (1-50),2023-08-28,US,contact512@devtools inc.com,720,23.653088042049934
cust_000513,CloudFirst 513,Technology,Mid-Market (51-500),2025-04-15,Germany,contact513@cloudtech.com,124,4.073587385019711
cust_000514,InnovateLab 514,Retail,Enterprise (500+),2022-06-17,France,contact514@scaleworks.com,1157,38.009198423127465
cust_000515,GrowthCo 515,Manufacturing,SMB (1-50),2025-04-26,Germany,contact515@saasmaster.com,113,3.712220762155059
cust_000516,InnovateLab 516,Technology,SMB (1-50),2023-10-04,France,contact516@startuphub.com,683,22.437582128777922
cust_000517,TechCorp 517,Finance,Enterprise (500+),2024-12-18,Germany,contact517@growthco.com,242,7.9500657030223385
cust_000518,TechCorp 518,Healthcare,SMB (1-50),2025-04-19,Germany,contact518@cloudtech.com,120,3.9421813403416555
cust_000519,TechCorp 519,Media,SMB (1-50),2024-02-19,Germany,contact519@cloudtech.com,545,17.904073587385017
cust_000520,DataFlow Inc 520,Healthcare,Mid-Market (51-500),2022-06-26,Australia,contact520@cloudtech.com,1148,37.71353482260184
cust_000521,TechCorp 521,Consulting,Enterprise (500+),2023-06-23,Australia,contact521@innovatelab.com,786,25.821287779237842
cust_000522,CloudFirst 522,Education,SMB (1-50),2022-05-25,Germany,contact522@startuphub.com,1180,38.76478318002628
cust_000523,TechCorp 523,Consulting,Enterprise (500+),2024-12-03,Australia,contact523@scaleworks.com,257,8.442838370565045
cust_000524,GrowthCo 524,Media,Mid-Market (51-500),2023-11-27,US,contact524@techcorp.com,629,20.66360052562418
cust_000525,CloudTech 525,Media,Mid-Market (51-500),2023-09-21,Canada,contact525@devtools inc.com,696,22.864651773981603
cust_000526,CloudFirst 526,Finance,SMB (1-50),2023-02-24,Canada,contact526@cloudtech.com,905,29.730617608409986
cust_000527,DevTools Inc 527,Technology,Mid-Market (51-500),2025-05-24,Germany,contact527@techcorp.com,85,2.7923784494086727
cust_000528,ScaleWorks 528,Retail,SMB (1-50),2025-05-03,France,contact528@innovatelab.com,106,3.4822601839684624
cust_000529,DevTools Inc 529,Technology,Enterprise (500+),2025-01-20,Australia,contact529@saasmaster.com,209,6.865965834428383
cust_000530,CloudTech 530,Retail,Mid-Market (51-500),2025-08-04,France,contact530@innovatelab.com,13,0.42706964520367935
cust_000531,DevTools Inc 531,Consulting,Enterprise (500+),2024-11-17,France,contact531@scaleworks.com,273,8.968462549277266
cust_000532,DevTools Inc 532,Education,Enterprise (500+),2025-07-30,Canada,contact532@techcorp.com,18,0.5913272010512484
cust_000533,CloudFirst 533,Manufacturing,SMB (1-50),2022-07-05,Australia,contact533@growthco.com,1139,37.417871222076215
cust_000534,TechCorp 534,Healthcare,SMB (1-50),2023-06-19,France,contact534@cloudtech.com,790,25.952693823915897
cust_000535,SaasMaster 535,Education,Mid-Market (51-500),2023-01-19,Germany,contact535@startuphub.com,941,30.913272010512483
cust_000536,ScaleWorks 536,Retail,Mid-Market (51-500),2024-11-10,Australia,contact536@growthco.com,280,9.198423127463863
cust_000537,ScaleWorks 537,Education,Enterprise (500+),2025-04-24,UK,contact537@saasmaster.com,115,3.7779237844940865
cust_000538,DataFlow Inc 538,Consulting,SMB (1-50),2022-11-10,Germany,contact538@saasmaster.com,1011,33.21287779237845
cust_000539,InnovateLab 539,Healthcare,SMB (1-50),2023-07-21,Germany,contact539@dataflow inc.com,758,24.901445466491456
cust_000540,InnovateLab 540,Consulting,Mid-Market (51-500),2023-05-19,France,contact540@dataflow inc.com,821,26.971090670170828
cust_000541,DataFlow Inc 541,Manufacturing,SMB (1-50),2022-04-23,UK,contact541@scaleworks.com,1212,39.81603153745072
cust_000542,SaasMaster 542,Retail,SMB (1-50),2022-01-12,UK,contact542@saasmaster.com,1313,43.13403416557161
cust_000543,CloudTech 543,Media,Enterprise (500+),2025-05-17,US,contact543@cloudtech.com,92,3.0223390275952693
cust_000544,DevTools Inc 544,Manufacturing,SMB (1-50),2024-11-08,US,contact544@startuphub.com,282,9.264126149802891
cust_000545,CloudFirst 545,Finance,SMB (1-50),2022-10-22,Australia,contact545@innovatelab.com,1030,33.83705650459921
cust_000546,SaasMaster 546,Consulting,SMB (1-50),2025-03-23,Australia,contact546@devtools inc.com,147,4.829172141918528
cust_000547,StartupHub 547,Consulting,Enterprise (500+),2022-04-26,UK,contact547@dataflow inc.com,1209,39.71747700394218
cust_000548,ScaleWorks 548,Retail,Mid-Market (51-500),2022-10-21,US,contact548@growthco.com,1031,33.86990801576872
cust_000549,StartupHub 549,Consulting,SMB (1-50),2023-08-06,US,contact549@dataflow inc.com,742,24.375821287779235
cust_000550,SaasMaster 550,Healthcare,SMB (1-50),2024-03-11,Canada,contact550@scaleworks.com,524,17.21419185282523
cust_000551,DataFlow Inc 551,Media,SMB (1-50),2024-03-01,Germany,contact551@saasmaster.com,534,17.542706964520367
cust_000552,GrowthCo 552,Retail,SMB (1-50),2023-07-02,UK,contact552@cloudfirst.com,777,25.52562417871222
cust_000553,GrowthCo 553,Consulting,Mid-Market (51-500),2022-12-27,Germany,contact553@saasmaster.com,964,31.6688567674113
cust_000554,ScaleWorks 554,Media,SMB (1-50),2024-11-24,US,contact554@growthco.com,266,8.73850197109067
cust_000555,StartupHub 555,Media,Enterprise (500+),2023-12-06,UK,contact555@cloudtech.com,620,20.367936925098554
cust_000556,ScaleWorks 556,Media,Enterprise (500+),2024-10-03,Germany,contact556@devtools inc.com,318,10.446780551905388
cust_000557,StartupHub 557,Education,Enterprise (500+),2024-02-28,US,contact557@scaleworks.com,536,17.608409986859396
cust_000558,GrowthCo 558,Education,SMB (1-50),2024-09-22,France,contact558@startuphub.com,329,10.808147174770038
cust_000559,CloudFirst 559,Media,Enterprise (500+),2025-03-09,UK,contact559@dataflow inc.com,161,5.289093298291721
cust_000560,SaasMaster 560,Media,SMB (1-50),2025-02-08,UK,contact560@cloudtech.com,190,6.241787122207621
cust_000561,DataFlow Inc 561,Technology,Enterprise (500+),2024-12-18,Germany,contact561@growthco.com,242,7.9500657030223385
cust_000562,InnovateLab 562,Healthcare,SMB (1-50),2024-06-11,UK,contact562@techcorp.com,432,14.19185282522996
cust_000563,InnovateLab 563,Consulting,SMB (1-50),2024-03-03,Germany,contact563@saasmaster.com,532,17.47700394218134
cust_000564,CloudTech 564,Technology,Enterprise (500+),2025-06-15,UK,contact564@techcorp.com,63,2.0696452036793693
cust_000565,SaasMaster 565,Manufacturing,SMB (1-50),2025-06-04,Canada,contact565@cloudtech.com,74,2.431011826544021
cust_000566,ScaleWorks 566,Consulting,Enterprise (500+),2023-04-25,UK,contact566@cloudfirst.com,845,27.75952693823916
cust_000567,ScaleWorks 567,Finance,Enterprise (500+),2023-03-03,US,contact567@dataflow inc.com,898,29.50065703022339
cust_000568,SaasMaster 568,Technology,Mid-Market (51-500),2022-12-23,France,contact568@devtools inc.com,968,31.800262812089354
cust_000569,DataFlow Inc 569,Manufacturing,Enterprise (500+),2022-03-08,UK,contact569@cloudtech.com,1258,41.32720105124836
cust_000570,StartupHub 570,Education,SMB (1-50),2022-02-13,Australia,contact570@devtools inc.com,1281,42.08278580814717
cust_000571,InnovateLab 571,Manufacturing,Enterprise (500+),2024-09-13,Canada,contact571@innovatelab.com,338,11.103810775295663
cust_000572,DevTools Inc 572,Education,Mid-Market (51-500),2022-02-16,Germany,contact572@techcorp.com,1278,41.98423127463863
cust_000573,TechCorp 573,Technology,Enterprise (500+),2025-07-08,UK,contact573@cloudtech.com,40,1.314060446780552
cust_000574,TechCorp 574,Technology,Mid-Market (51-500),2023-10-16,France,contact574@dataflow inc.com,671,22.043363994743757
cust_000575,DevTools Inc 575,Education,SMB (1-50),2024-03-28,US,contact575@devtools inc.com,507,16.655716162943495
cust_000576,SaasMaster 576,Healthcare,SMB (1-50),2025-02-17,France,contact576@devtools inc.com,181,5.946123521681997
cust_000577,InnovateLab 577,Retail,Enterprise (500+),2025-04-10,Germany,contact577@scaleworks.com,129,4.23784494086728
cust_000578,TechCorp 578,Education,Enterprise (500+),2023-05-09,UK,contact578@saasmaster.com,831,27.299605781865964
cust_000579,CloudFirst 579,Technology,SMB (1-50),2022-01-11,Canada,contact579@innovatelab.com,1314,43.16688567674113
cust_000580,TechCorp 580,Consulting,SMB (1-50),2022-05-12,US,contact580@cloudtech.com,1193,39.19185282522996
cust_000581,CloudFirst 581,Consulting,Enterprise (500+),2022-10-31,Canada,contact581@saasmaster.com,1021,33.54139290407359
cust_000582,InnovateLab 582,Media,Enterprise (500+),2023-03-09,Canada,contact582@cloudfirst.com,892,29.303547963206306
cust_000583,SaasMaster 583,Healthcare,Enterprise (500+),2022-04-05,Canada,contact583@startuphub.com,1230,40.40735873850197
cust_000584,CloudFirst 584,Finance,Enterprise (500+),2023-01-25,Germany,contact584@devtools inc.com,935,30.716162943495398
cust_000585,DataFlow Inc 585,Education,Enterprise (500+),2023-11-07,Australia,contact585@growthco.com,649,21.320630749014455
cust_000586,CloudFirst 586,Finance,Mid-Market (51-500),2024-08-21,Germany,contact586@cloudfirst.com,361,11.85939553219448
cust_000587,SaasMaster 587,Education,Enterprise (500+),2023-10-14,UK,contact587@startuphub.com,673,22.109067017082786
cust_000588,SaasMaster 588,Media,Mid-Market (51-500),2024-02-02,UK,contact588@devtools inc.com,562,18.462549277266753
cust_000589,SaasMaster 589,Consulting,Enterprise (500+),2024-09-22,France,contact589@devtools inc.com,329,10.808147174770038
cust_000590,TechCorp 590,Finance,Mid-Market (51-500),2023-11-28,Germany,contact590@cloudtech.com,628,20.630749014454665
cust_000591,GrowthCo 591,Retail,Enterprise (500+),2024-05-29,Canada,contact591@startuphub.com,445,14.61892247043364
cust_000592,StartupHub 592,Media,SMB (1-50),2024-06-27,France,contact592@startuphub.com,416,13.66622864651774
cust_000593,DevTools Inc 593,Technology,Enterprise (500+),2024-12-28,UK,contact593@scaleworks.com,232,7.621550591327201
cust_000594,DataFlow Inc 594,Media,SMB (1-50),2025-01-18,UK,contact594@dataflow inc.com,211,6.931668856767411
cust_000595,DevTools Inc 595,Manufacturing,Mid-Market (51-500),2024-03-02,UK,contact595@scaleworks.com,533,17.509855453350852
cust_000596,ScaleWorks 596,Media,SMB (1-50),2024-09-30,US,contact596@cloudtech.com,321,10.545335085413928
cust_000597,SaasMaster 597,Finance,Mid-Market (51-500),2023-06-14,UK,contact597@startuphub.com,795,26.116951379763467
cust_000598,InnovateLab 598,Education,Enterprise (500+),2025-06-24,France,contact598@cloudfirst.com,54,1.773981603153745
cust_000599,CloudFirst 599,Education,SMB (1-50),2022-09-15,Germany,contact599@cloudfirst.com,1067,35.05256241787122
cust_000600,GrowthCo 600,Finance,SMB (1-50),2024-11-23,Australia,contact600@devtools inc.com,267,8.771353482260183
cust_000601,SaasMaster 601,Education,SMB (1-50),2024-04-22,Germany,contact601@devtools inc.com,482,15.83442838370565
cust_000602,StartupHub 602,Retail,SMB (1-50),2023-11-23,Australia,contact602@saasmaster.com,633,20.795006570302235
cust_000603,ScaleWorks 603,Finance,Enterprise (500+),2024-10-19,France,contact603@cloudtech.com,302,9.921156373193167
cust_000604,ScaleWorks 604,Consulting,Mid-Market (51-500),2023-10-06,US,contact604@devtools inc.com,681,22.371879106438897
cust_000605,CloudTech 605,Finance,Enterprise (500+),2025-01-12,Germany,contact605@dataflow inc.com,217,7.128777923784494
cust_000606,CloudTech 606,Healthcare,SMB (1-50),2024-02-23,Canada,contact606@dataflow inc.com,541,17.772667542706962
cust_000607,TechCorp 607,Retail,Mid-Market (51-500),2024-08-26,France,contact607@cloudfirst.com,356,11.695137976346912
cust_000608,DataFlow Inc 608,Healthcare,SMB (1-50),2023-07-30,Canada,contact608@saasmaster.com,749,24.605781865965834
cust_000609,InnovateLab 609,Finance,Enterprise (500+),2023-09-06,Canada,contact609@cloudtech.com,711,23.35742444152431
cust_000610,CloudFirst 610,Retail,SMB (1-50),2024-07-12,Canada,contact610@techcorp.com,401,13.173455978975033
cust_000611,SaasMaster 611,Healthcare,Enterprise (500+),2024-03-12,Australia,contact611@cloudfirst.com,523,17.181340341655716
cust_000612,TechCorp 612,Consulting,Mid-Market (51-500),2025-05-12,Australia,contact612@startuphub.com,97,3.1865965834428382
cust_000613,CloudTech 613,Consulting,SMB (1-50),2025-06-10,Canada,contact613@saasmaster.com,68,2.2339027595269383
cust_000614,InnovateLab 614,Technology,Enterprise (500+),2024-09-27,France,contact614@cloudfirst.com,324,10.64388961892247
cust_000615,CloudTech 615,Education,Mid-Market (51-500),2023-04-27,UK,contact615@dataflow inc.com,843,27.69382391590013
cust_000616,TechCorp 616,Technology,Mid-Market (51-500),2025-05-23,Germany,contact616@devtools inc.com,86,2.8252299605781865
cust_000617,ScaleWorks 617,Healthcare,Mid-Market (51-500),2024-02-03,France,contact617@innovatelab.com,561,18.429697766097238
cust_000618,CloudFirst 618,Media,Enterprise (500+),2022-03-25,Australia,contact618@cloudfirst.com,1241,40.76872536136662
cust_000619,ScaleWorks 619,Retail,Enterprise (500+),2024-10-24,US,contact619@growthco.com,297,9.756898817345597
cust_000620,InnovateLab 620,Education,SMB (1-50),2025-01-23,France,contact620@techcorp.com,206,6.767411300919842
cust_000621,ScaleWorks 621,Consulting,Enterprise (500+),2025-05-27,UK,contact621@cloudtech.com,82,2.6938239159001314
cust_000622,CloudTech 622,Retail,Enterprise (500+),2022-06-29,US,contact622@devtools inc.com,1145,37.614980289093296
cust_000623,DevTools Inc 623,Manufacturing,Mid-Market (51-500),2025-05-12,France,contact623@innovatelab.com,97,3.1865965834428382
cust_000624,DevTools Inc 624,Retail,Enterprise (500+),2023-10-12,US,contact624@cloudfirst.com,675,22.174770039421812
cust_000625,TechCorp 625,Consulting,Mid-Market (51-500),2022-06-26,France,contact625@innovatelab.com,1148,37.71353482260184
cust_000626,ScaleWorks 626,Finance,SMB (1-50),2024-03-22,Germany,contact626@scaleworks.com,513,16.852825229960576
cust_000627,CloudFirst 627,Consulting,SMB (1-50),2022-10-20,Australia,contact627@devtools inc.com,1032,33.90275952693824
cust_000628,CloudTech 628,Media,Enterprise (500+),2024-12-22,US,contact628@startuphub.com,238,7.818659658344283
cust_000629,DataFlow Inc 629,Finance,Enterprise (500+),2024-11-23,US,contact629@techcorp.com,267,8.771353482260183
cust_000630,SaasMaster 630,Technology,Mid-Market (51-500),2022-02-14,US,contact630@devtools inc.com,1280,42.04993429697766
cust_000631,DevTools Inc 631,Retail,Enterprise (500+),2024-04-16,Germany,contact631@cloudfirst.com,488,16.031537450722734
cust_000632,CloudFirst 632,Technology,Enterprise (500+),2023-09-25,Australia,contact632@cloudtech.com,692,22.733245729303547
cust_000633,GrowthCo 633,Healthcare,SMB (1-50),2023-07-13,France,contact633@scaleworks.com,766,25.164257555847566
cust_000634,CloudFirst 634,Manufacturing,Enterprise (500+),2023-12-29,Canada,contact634@dataflow inc.com,597,19.612352168199735
cust_000635,SaasMaster 635,Healthcare,Mid-Market (51-500),2024-02-25,US,contact635@dataflow inc.com,539,17.706964520367936
cust_000636,InnovateLab 636,Media,SMB (1-50),2024-01-15,Australia,contact636@scaleworks.com,580,19.053876478318003
cust_000637,SaasMaster 637,Consulting,Enterprise (500+),2024-04-18,France,contact637@techcorp.com,486,15.965834428383705
cust_000638,ScaleWorks 638,Finance,Enterprise (500+),2024-07-26,Germany,contact638@growthco.com,387,12.713534822601838
cust_000639,DataFlow Inc 639,Media,Mid-Market (51-500),2023-09-30,Canada,contact639@dataflow inc.com,687,22.568988173455978
cust_000640,CloudFirst 640,Manufacturing,Enterprise (500+),2024-07-26,Germany,contact640@techcorp.com,387,12.713534822601838
cust_000641,ScaleWorks 641,Healthcare,Mid-Market (51-500),2023-01-16,Canada,contact641@techcorp.com,944,31.011826544021023
cust_000642,CloudFirst 642,Manufacturing,SMB (1-50),2024-01-28,Australia,contact642@dataflow inc.com,567,18.626806833114323
cust_000643,StartupHub 643,Healthcare,SMB (1-50),2024-10-10,Germany,contact643@saasmaster.com,311,10.21681997371879
cust_000644,GrowthCo 644,Manufacturing,Enterprise (500+),2022-08-08,Canada,contact644@scaleworks.com,1105,36.300919842312744
cust_000645,DataFlow Inc 645,Manufacturing,SMB (1-50),2025-03-01,Canada,contact645@growthco.com,169,5.551905387647832
cust_000646,ScaleWorks 646,Retail,SMB (1-50),2022-02-03,Australia,contact646@startuphub.com,1291,42.41130091984231
cust_000647,InnovateLab 647,Technology,Mid-Market (51-500),2022-05-15,US,contact647@saasmaster.com,1190,39.09329829172142
cust_000648,InnovateLab 648,Finance,Mid-Market (51-500),2023-08-15,Germany,contact648@devtools inc.com,733,24.080157687253614
cust_000649,DevTools Inc 649,Consulting,Enterprise (500+),2023-08-10,UK,contact649@cloudfirst.com,738,24.24441524310118
cust_000650,InnovateLab 650,Technology,Mid-Market (51-500),2024-08-15,UK,contact650@techcorp.com,367,12.056504599211562
cust_000651,CloudTech 651,Manufacturing,Mid-Market (51-500),2025-01-15,Germany,contact651@scaleworks.com,214,7.030223390275952
cust_000652,CloudFirst 652,Retail,Mid-Market (51-500),2025-03-31,US,contact652@techcorp.com,139,4.566360052562418
cust_000653,GrowthCo 653,Retail,Mid-Market (51-500),2025-06-18,US,contact653@saasmaster.com,60,1.9710906701708277
cust_000654,DevTools Inc 654,Consulting,Enterprise (500+),2025-01-29,Germany,contact654@dataflow inc.com,200,6.570302233902759
cust_000655,TechCorp 655,Education,Enterprise (500+),2022-04-19,Germany,contact655@startuphub.com,1216,39.94743758212878
cust_000656,ScaleWorks 656,Manufacturing,Mid-Market (51-500),2025-03-29,Germany,contact656@cloudtech.com,141,4.6320630749014455
cust_000657,GrowthCo 657,Retail,Mid-Market (51-500),2024-09-06,Germany,contact657@scaleworks.com,345,11.333771353482259
cust_000658,StartupHub 658,Consulting,Mid-Market (51-500),2023-09-20,Australia,contact658@cloudfirst.com,697,22.897503285151117
cust_000659,StartupHub 659,Healthcare,Mid-Market (51-500),2025-01-19,Germany,contact659@innovatelab.com,210,6.898817345597897
cust_000660,SaasMaster 660,Manufacturing,SMB (1-50),2023-04-21,UK,contact660@startuphub.com,849,27.890932982917214
cust_000661,DataFlow Inc 661,Manufacturing,Enterprise (500+),2025-01-01,Canada,contact661@dataflow inc.com,228,7.490144546649145
cust_000662,DataFlow Inc 662,Manufacturing,Mid-Market (51-500),2023-05-13,Canada,contact662@innovatelab.com,827,27.16819973718791
cust_000663,DataFlow Inc 663,Retail,Enterprise (500+),2023-11-12,UK,contact663@devtools inc.com,644,21.156373193166885
cust_000664,TechCorp 664,Manufacturing,Mid-Market (51-500),2022-01-25,Germany,contact664@dataflow inc.com,1300,42.70696452036793
cust_000665,SaasMaster 665,Consulting,Enterprise (500+),2024-10-03,Australia,contact665@innovatelab.com,318,10.446780551905388
cust_000666,CloudFirst 666,Healthcare,SMB (1-50),2022-07-07,UK,contact666@startuphub.com,1137,37.352168199737186
cust_000667,DataFlow Inc 667,Healthcare,Mid-Market (51-500),2022-07-08,UK,contact667@devtools inc.com,1136,37.319316688567675
cust_000668,InnovateLab 668,Finance,SMB (1-50),2023-03-16,UK,contact668@scaleworks.com,885,29.07358738501971
cust_000669,DataFlow Inc 669,Retail,Mid-Market (51-500),2023-09-27,Australia,contact669@growthco.com,690,22.667542706964518
cust_000670,CloudTech 670,Manufacturing,SMB (1-50),2024-11-05,France,contact670@techcorp.com,285,9.362680683311432
cust_000671,ScaleWorks 671,Healthcare,Mid-Market (51-500),2023-07-10,UK,contact671@devtools inc.com,769,25.26281208935611
cust_000672,InnovateLab 672,Healthcare,Mid-Market (51-500),2022-08-13,Canada,contact672@scaleworks.com,1100,36.136662286465175
cust_000673,StartupHub 673,Retail,Enterprise (500+),2024-02-10,Germany,contact673@cloudtech.com,554,18.199737187910642
cust_000674,StartupHub 674,Technology,Mid-Market (51-500),2023-07-26,UK,contact674@dataflow inc.com,753,24.73718791064389
cust_000675,DevTools Inc 675,Manufacturing,Mid-Market (51-500),2023-06-14,Canada,contact675@growthco.com,795,26.116951379763467
cust_000676,ScaleWorks 676,Manufacturing,Mid-Market (51-500),2022-06-14,UK,contact676@dataflow inc.com,1160,38.107752956636006
cust_000677,CloudTech 677,Retail,Enterprise (500+),2023-11-17,Germany,contact677@saasmaster.com,639,20.992115637319316
cust_000678,SaasMaster 678,Healthcare,Enterprise (500+),2024-02-10,Germany,contact678@dataflow inc.com,554,18.199737187910642
cust_000679,GrowthCo 679,Consulting,Mid-Market (51-500),2023-05-20,Germany,contact679@dataflow inc.com,820,26.938239159001313
cust_000680,DevTools Inc 680,Retail,Enterprise (500+),2025-06-27,Canada,contact680@innovatelab.com,51,1.6754270696452036
cust_000681,CloudTech 681,Media,Mid-Market (51-500),2023-01-14,UK,contact681@cloudfirst.com,946,31.077529566360052
