customer_id,company_name,industry,company_size,signup_date,country,contact_email
"cust_000518","TechCorp 518","Healthcare","SMB (1-50)","2025-04-19","Germany","contact518@cloudtech.com"
"cust_000519","TechCorp 519","Media","SMB (1-50)","2024-02-19","Germany","contact519@cloudtech.com"
"cust_000520","DataFlow Inc 520","Healthcare","Mid-Market (51-500)","2022-06-26","Australia","contact520@cloudtech.com"
"cust_000521","TechCorp 521","Consulting","Enterprise (500+)","2023-06-23","Australia","contact521@innovatelab.com"
"cust_000522","CloudFirst 522","Education","SMB (1-50)","2022-05-25","Germany","contact522@startuphub.com"
"cust_000523","TechCorp 523","Consulting","Enterprise (500+)","2024-12-03","Australia","contact523@scaleworks.com"
"cust_000524","GrowthCo 524","Media","Mid-Market (51-500)","2023-11-27","US","contact524@techcorp.com"
"cust_000525","CloudTech 525","Media","Mid-Market (51-500)","2023-09-21","Canada","contact525@devtools inc.com"
"cust_000526","CloudFirst 526","Finance","SMB (1-50)","2023-02-24","Canada","contact526@cloudtech.com"
"cust_000527","DevTools Inc 527","Technology","Mid-Market (51-500)","2025-05-24","Germany","contact527@techcorp.com"
"cust_000528","ScaleWorks 528","Retail","SMB (1-50)","2025-05-03","France","contact528@innovatelab.com"
"cust_000529","DevTools Inc 529","Technology","Enterprise (500+)","2025-01-20","Australia","contact529@saasmaster.com"
"cust_000530","CloudTech 530","Retail","Mid-Market (51-500)","2025-08-04","France","contact530@innovatelab.com"
"cust_000531","DevTools Inc 531","Consulting","Enterprise (500+)","2024-11-17","France","contact531@scaleworks.com"
"cust_000532","DevTools Inc 532","Education","Enterprise (500+)","2025-07-30","Canada","contact532@techcorp.com"
"cust_000533","CloudFirst 533","Manufacturing","SMB (1-50)","2022-07-05","Australia","contact533@growthco.com"
"cust_000534","TechCorp 534","Healthcare","SMB (1-50)","2023-06-19","France","contact534@cloudtech.com"
"cust_000535","SaasMaster 535","Education","Mid-Market (51-500)","2023-01-19","Germany","contact535@startuphub.com"
"cust_000536","ScaleWorks 536","Retail","Mid-Market (51-500)","2024-11-10","Australia","contact536@growthco.com"
"cust_000537","ScaleWorks 537","Education","Enterprise (500+)","2025-04-24","UK","contact537@saasmaster.com"
"cust_000538","DataFlow Inc 538","Consulting","SMB (1-50)","2022-11-10","Germany","contact538@saasmaster.com"
"cust_000539","InnovateLab 539","Healthcare","SMB (1-50)","2023-07-21","Germany","contact539@dataflow inc.com"
"cust_000540","InnovateLab 540","Consulting","Mid-Market (51-500)","2023-05-19","France","contact540@dataflow inc.com"
"cust_000541","DataFlow Inc 541","Manufacturing","SMB (1-50)","2022-04-23","UK","contact541@scaleworks.com"
"cust_000542","SaasMaster 542","Retail","SMB (1-50)","2022-01-12","UK","contact542@saasmaster.com"
"cust_000543","CloudTech 543","Media","Enterprise (500+)","2025-05-17","US","contact543@cloudtech.com"
"cust_000544","DevTools Inc 544","Manufacturing","SMB (1-50)","2024-11-08","US","contact544@startuphub.com"
"cust_000545","CloudFirst 545","Finance","SMB (1-50)","2022-10-22","Australia","contact545@innovatelab.com"
"cust_000546","SaasMaster 546","Consulting","SMB (1-50)","2025-03-23","Australia","contact546@devtools inc.com"
"cust_000547","StartupHub 547","Consulting","Enterprise (500+)","2022-04-26","UK","contact547@dataflow inc.com"
"cust_000548","ScaleWorks 548","Retail","Mid-Market (51-500)","2022-10-21","US","contact548@growthco.com"
"cust_000549","StartupHub 549","Consulting","SMB (1-50)","2023-08-06","US","contact549@dataflow inc.com"
"cust_000550","SaasMaster 550","Healthcare","SMB (1-50)","2024-03-11","Canada","contact550@scaleworks.com"
"cust_000551","DataFlow Inc 551","Media","SMB (1-50)","2024-03-01","Germany","contact551@saasmaster.com"
"cust_000552","GrowthCo 552","Retail","SMB (1-50)","2023-07-02","UK","contact552@cloudfirst.com"
"cust_000553","GrowthCo 553","Consulting","Mid-Market (51-500)","2022-12-27","Germany","contact553@saasmaster.com"
"cust_000554","ScaleWorks 554","Media","SMB (1-50)","2024-11-24","US","contact554@growthco.com"
"cust_000555","StartupHub 555","Media","Enterprise (500+)","2023-12-06","UK","contact555@cloudtech.com"
"cust_000556","ScaleWorks 556","Media","Enterprise (500+)","2024-10-03","Germany","contact556@devtools inc.com"
"cust_000557","StartupHub 557","Education","Enterprise (500+)","2024-02-28","US","contact557@scaleworks.com"
"cust_000558","GrowthCo 558","Education","SMB (1-50)","2024-09-22","France","contact558@startuphub.com"
"cust_000559","CloudFirst 559","Media","Enterprise (500+)","2025-03-09","UK","contact559@dataflow inc.com"
"cust_000560","SaasMaster 560","Media","SMB (1-50)","2025-02-08","UK","contact560@cloudtech.com"
"cust_000561","DataFlow Inc 561","Technology","Enterprise (500+)","2024-12-18","Germany","contact561@growthco.com"
"cust_000562","InnovateLab 562","Healthcare","SMB (1-50)","2024-06-11","UK","contact562@techcorp.com"
"cust_000563","InnovateLab 563","Consulting","SMB (1-50)","2024-03-03","Germany","contact563@saasmaster.com"
"cust_000564","CloudTech 564","Technology","Enterprise (500+)","2025-06-15","UK","contact564@techcorp.com"
"cust_000565","SaasMaster 565","Manufacturing","SMB (1-50)","2025-06-04","Canada","contact565@cloudtech.com"
"cust_000566","ScaleWorks 566","Consulting","Enterprise (500+)","2023-04-25","UK","contact566@cloudfirst.com"
"cust_000567","ScaleWorks 567","Finance","Enterprise (500+)","2023-03-03","US","contact567@dataflow inc.com"
"cust_000568","SaasMaster 568","Technology","Mid-Market (51-500)","2022-12-23","France","contact568@devtools inc.com"
"cust_000569","DataFlow Inc 569","Manufacturing","Enterprise (500+)","2022-03-08","UK","contact569@cloudtech.com"
"cust_000570","StartupHub 570","Education","SMB (1-50)","2022-02-13","Australia","contact570@devtools inc.com"
"cust_000571","InnovateLab 571","Manufacturing","Enterprise (500+)","2024-09-13","Canada","contact571@innovatelab.com"
"cust_000572","DevTools Inc 572","Education","Mid-Market (51-500)","2022-02-16","Germany","contact572@techcorp.com"
"cust_000573","TechCorp 573","Technology","Enterprise (500+)","2025-07-08","UK","contact573@cloudtech.com"
"cust_000574","TechCorp 574","Technology","Mid-Market (51-500)","2023-10-16","France","contact574@dataflow inc.com"
"cust_000575","DevTools Inc 575","Education","SMB (1-50)","2024-03-28","US","contact575@devtools inc.com"
"cust_000576","SaasMaster 576","Healthcare","SMB (1-50)","2025-02-17","France","contact576@devtools inc.com"
"cust_000577","InnovateLab 577","Retail","Enterprise (500+)","2025-04-10","Germany","contact577@scaleworks.com"
"cust_000578","TechCorp 578","Education","Enterprise (500+)","2023-05-09","UK","contact578@saasmaster.com"
"cust_000579","CloudFirst 579","Technology","SMB (1-50)","2022-01-11","Canada","contact579@innovatelab.com"
"cust_000580","TechCorp 580","Consulting","SMB (1-50)","2022-05-12","US","contact580@cloudtech.com"
"cust_000581","CloudFirst 581","Consulting","Enterprise (500+)","2022-10-31","Canada","contact581@saasmaster.com"
"cust_000582","InnovateLab 582","Media","Enterprise (500+)","2023-03-09","Canada","contact582@cloudfirst.com"
"cust_000583","SaasMaster 583","Healthcare","Enterprise (500+)","2022-04-05","Canada","contact583@startuphub.com"
"cust_000584","CloudFirst 584","Finance","Enterprise (500+)","2023-01-25","Germany","contact584@devtools inc.com"
"cust_000585","DataFlow Inc 585","Education","Enterprise (500+)","2023-11-07","Australia","contact585@growthco.com"
"cust_000586","CloudFirst 586","Finance","Mid-Market (51-500)","2024-08-21","Germany","contact586@cloudfirst.com"
"cust_000587","SaasMaster 587","Education","Enterprise (500+)","2023-10-14","UK","contact587@startuphub.com"
"cust_000588","SaasMaster 588","Media","Mid-Market (51-500)","2024-02-02","UK","contact588@devtools inc.com"
"cust_000589","SaasMaster 589","Consulting","Enterprise (500+)","2024-09-22","France","contact589@devtools inc.com"
"cust_000590","TechCorp 590","Finance","Mid-Market (51-500)","2023-11-28","Germany","contact590@cloudtech.com"
"cust_000591","GrowthCo 591","Retail","Enterprise (500+)","2024-05-29","Canada","contact591@startuphub.com"
"cust_000592","StartupHub 592","Media","SMB (1-50)","2024-06-27","France","contact592@startuphub.com"
"cust_000593","DevTools Inc 593","Technology","Enterprise (500+)","2024-12-28","UK","contact593@scaleworks.com"
"cust_000594","DataFlow Inc 594","Media","SMB (1-50)","2025-01-18","UK","contact594@dataflow inc.com"
"cust_000595","DevTools Inc 595","Manufacturing","Mid-Market (51-500)","2024-03-02","UK","contact595@scaleworks.com"
"cust_000596","ScaleWorks 596","Media","SMB (1-50)","2024-09-30","US","contact596@cloudtech.com"
"cust_000597","SaasMaster 597","Finance","Mid-Market (51-500)","2023-06-14","UK","contact597@startuphub.com"
"cust_000598","InnovateLab 598","Education","Enterprise (500+)","2025-06-24","France","contact598@cloudfirst.com"
"cust_000599","CloudFirst 599","Education","SMB (1-50)","2022-09-15","Germany","contact599@cloudfirst.com"
"cust_000600","GrowthCo 600","Finance","SMB (1-50)","2024-11-23","Australia","contact600@devtools inc.com"
"cust_000601","SaasMaster 601","Education","SMB (1-50)","2024-04-22","Germany","contact601@devtools inc.com"
"cust_000602","StartupHub 602","Retail","SMB (1-50)","2023-11-23","Australia","contact602@saasmaster.com"
"cust_000603","ScaleWorks 603","Finance","Enterprise (500+)","2024-10-19","France","contact603@cloudtech.com"
"cust_000604","ScaleWorks 604","Consulting","Mid-Market (51-500)","2023-10-06","US","contact604@devtools inc.com"
"cust_000605","CloudTech 605","Finance","Enterprise (500+)","2025-01-12","Germany","contact605@dataflow inc.com"
"cust_000606","CloudTech 606","Healthcare","SMB (1-50)","2024-02-23","Canada","contact606@dataflow inc.com"
"cust_000607","TechCorp 607","Retail","Mid-Market (51-500)","2024-08-26","France","contact607@cloudfirst.com"
"cust_000608","DataFlow Inc 608","Healthcare","SMB (1-50)","2023-07-30","Canada","contact608@saasmaster.com"
"cust_000609","InnovateLab 609","Finance","Enterprise (500+)","2023-09-06","Canada","contact609@cloudtech.com"
"cust_000610","CloudFirst 610","Retail","SMB (1-50)","2024-07-12","Canada","contact610@techcorp.com"
"cust_000611","SaasMaster 611","Healthcare","Enterprise (500+)","2024-03-12","Australia","contact611@cloudfirst.com"
"cust_000612","TechCorp 612","Consulting","Mid-Market (51-500)","2025-05-12","Australia","contact612@startuphub.com"
"cust_000613","CloudTech 613","Consulting","SMB (1-50)","2025-06-10","Canada","contact613@saasmaster.com"
"cust_000614","InnovateLab 614","Technology","Enterprise (500+)","2024-09-27","France","contact614@cloudfirst.com"
"cust_000615","CloudTech 615","Education","Mid-Market (51-500)","2023-04-27","UK","contact615@dataflow inc.com"
"cust_000616","TechCorp 616","Technology","Mid-Market (51-500)","2025-05-23","Germany","contact616@devtools inc.com"
"cust_000617","ScaleWorks 617","Healthcare","Mid-Market (51-500)","2024-02-03","France","contact617@innovatelab.com"
"cust_000618","CloudFirst 618","Media","Enterprise (500+)","2022-03-25","Australia","contact618@cloudfirst.com"
"cust_000619","ScaleWorks 619","Retail","Enterprise (500+)","2024-10-24","US","contact619@growthco.com"
"cust_000620","InnovateLab 620","Education","SMB (1-50)","2025-01-23","France","contact620@techcorp.com"
"cust_000621","ScaleWorks 621","Consulting","Enterprise (500+)","2025-05-27","UK","contact621@cloudtech.com"
"cust_000622","CloudTech 622","Retail","Enterprise (500+)","2022-06-29","US","contact622@devtools inc.com"
"cust_000623","DevTools Inc 623","Manufacturing","Mid-Market (51-500)","2025-05-12","France","contact623@innovatelab.com"
"cust_000624","DevTools Inc 624","Retail","Enterprise (500+)","2023-10-12","US","contact624@cloudfirst.com"
"cust_000625","TechCorp 625","Consulting","Mid-Market (51-500)","2022-06-26","France","contact625@innovatelab.com"
"cust_000626","ScaleWorks 626","Finance","SMB (1-50)","2024-03-22","Germany","contact626@scaleworks.com"
"cust_000627","CloudFirst 627","Consulting","SMB (1-50)","2022-10-20","Australia","contact627@devtools inc.com"
"cust_000628","CloudTech 628","Media","Enterprise (500+)","2024-12-22","US","contact628@startuphub.com"
"cust_000629","DataFlow Inc 629","Finance","Enterprise (500+)","2024-11-23","US","contact629@techcorp.com"
"cust_000630","SaasMaster 630","Technology","Mid-Market (51-500)","2022-02-14","US","contact630@devtools inc.com"
"cust_000631","DevTools Inc 631","Retail","Enterprise (500+)","2024-04-16","Germany","contact631@cloudfirst.com"
"cust_000632","CloudFirst 632","Technology","Enterprise (500+)","2023-09-25","Australia","contact632@cloudtech.com"
"cust_000633","GrowthCo 633","Healthcare","SMB (1-50)","2023-07-13","France","contact633@scaleworks.com"
"cust_000634","CloudFirst 634","Manufacturing","Enterprise (500+)","2023-12-29","Canada","contact634@dataflow inc.com"
"cust_000635","SaasMaster 635","Healthcare","Mid-Market (51-500)","2024-02-25","US","contact635@dataflow inc.com"
"cust_000636","InnovateLab 636","Media","SMB (1-50)","2024-01-15","Australia","contact636@scaleworks.com"
"cust_000637","SaasMaster 637","Consulting","Enterprise (500+)","2024-04-18","France","contact637@techcorp.com"
"cust_000638","ScaleWorks 638","Finance","Enterprise (500+)","2024-07-26","Germany","contact638@growthco.com"
"cust_000639","DataFlow Inc 639","Media","Mid-Market (51-500)","2023-09-30","Canada","contact639@dataflow inc.com"
"cust_000640","CloudFirst 640","Manufacturing","Enterprise (500+)","2024-07-26","Germany","contact640@techcorp.com"
"cust_000641","ScaleWorks 641","Healthcare","Mid-Market (51-500)","2023-01-16","Canada","contact641@techcorp.com"
"cust_000642","CloudFirst 642","Manufacturing","SMB (1-50)","2024-01-28","Australia","contact642@dataflow inc.com"
"cust_000643","StartupHub 643","Healthcare","SMB (1-50)","2024-10-10","Germany","contact643@saasmaster.com"
"cust_000644","GrowthCo 644","Manufacturing","Enterprise (500+)","2022-08-08","Canada","contact644@scaleworks.com"
"cust_000645","DataFlow Inc 645","Manufacturing","SMB (1-50)","2025-03-01","Canada","contact645@growthco.com"
"cust_000646","ScaleWorks 646","Retail","SMB (1-50)","2022-02-03","Australia","contact646@startuphub.com"
"cust_000647","InnovateLab 647","Technology","Mid-Market (51-500)","2022-05-15","US","contact647@saasmaster.com"
"cust_000648","InnovateLab 648","Finance","Mid-Market (51-500)","2023-08-15","Germany","contact648@devtools inc.com"
"cust_000649","DevTools Inc 649","Consulting","Enterprise (500+)","2023-08-10","UK","contact649@cloudfirst.com"
"cust_000650","InnovateLab 650","Technology","Mid-Market (51-500)","2024-08-15","UK","contact650@techcorp.com"
"cust_000651","CloudTech 651","Manufacturing","Mid-Market (51-500)","2025-01-15","Germany","contact651@scaleworks.com"
"cust_000652","CloudFirst 652","Retail","Mid-Market (51-500)","2025-03-31","US","contact652@techcorp.com"
"cust_000653","GrowthCo 653","Retail","Mid-Market (51-500)","2025-06-18","US","contact653@saasmaster.com"
"cust_000654","DevTools Inc 654","Consulting","Enterprise (500+)","2025-01-29","Germany","contact654@dataflow inc.com"
"cust_000655","TechCorp 655","Education","Enterprise (500+)","2022-04-19","Germany","contact655@startuphub.com"
"cust_000656","ScaleWorks 656","Manufacturing","Mid-Market (51-500)","2025-03-29","Germany","contact656@cloudtech.com"
"cust_000657","GrowthCo 657","Retail","Mid-Market (51-500)","2024-09-06","Germany","contact657@scaleworks.com"
"cust_000658","StartupHub 658","Consulting","Mid-Market (51-500)","2023-09-20","Australia","contact658@cloudfirst.com"
"cust_000659","StartupHub 659","Healthcare","Mid-Market (51-500)","2025-01-19","Germany","contact659@innovatelab.com"
"cust_000660","SaasMaster 660","Manufacturing","SMB (1-50)","2023-04-21","UK","contact660@startuphub.com"
"cust_000661","DataFlow Inc 661","Manufacturing","Enterprise (500+)","2025-01-01","Canada","contact661@dataflow inc.com"
"cust_000662","DataFlow Inc 662","Manufacturing","Mid-Market (51-500)","2023-05-13","Canada","contact662@innovatelab.com"
"cust_000663","DataFlow Inc 663","Retail","Enterprise (500+)","2023-11-12","UK","contact663@devtools inc.com"
"cust_000664","TechCorp 664","Manufacturing","Mid-Market (51-500)","2022-01-25","Germany","contact664@dataflow inc.com"
"cust_000665","SaasMaster 665","Consulting","Enterprise (500+)","2024-10-03","Australia","contact665@innovatelab.com"
"cust_000666","CloudFirst 666","Healthcare","SMB (1-50)","2022-07-07","UK","contact666@startuphub.com"
"cust_000667","DataFlow Inc 667","Healthcare","Mid-Market (51-500)","2022-07-08","UK","contact667@devtools inc.com"
"cust_000668","InnovateLab 668","Finance","SMB (1-50)","2023-03-16","UK","contact668@scaleworks.com"
"cust_000669","DataFlow Inc 669","Retail","Mid-Market (51-500)","2023-09-27","Australia","contact669@growthco.com"
"cust_000670","CloudTech 670","Manufacturing","SMB (1-50)","2024-11-05","France","contact670@techcorp.com"
"cust_000671","ScaleWorks 671","Healthcare","Mid-Market (51-500)","2023-07-10","UK","contact671@devtools inc.com"
"cust_000672","InnovateLab 672","Healthcare","Mid-Market (51-500)","2022-08-13","Canada","contact672@scaleworks.com"
"cust_000673","StartupHub 673","Retail","Enterprise (500+)","2024-02-10","Germany","contact673@cloudtech.com"
"cust_000674","StartupHub 674","Technology","Mid-Market (51-500)","2023-07-26","UK","contact674@dataflow inc.com"
"cust_000675","DevTools Inc 675","Manufacturing","Mid-Market (51-500)","2023-06-14","Canada","contact675@growthco.com"
"cust_000676","ScaleWorks 676","Manufacturing","Mid-Market (51-500)","2022-06-14","UK","contact676@dataflow inc.com"
"cust_000677","CloudTech 677","Retail","Enterprise (500+)","2023-11-17","Germany","contact677@saasmaster.com"
"cust_000678","SaasMaster 678","Healthcare","Enterprise (500+)","2024-02-10","Germany","contact678@dataflow inc.com"
"cust_000679","GrowthCo 679","Consulting","Mid-Market (51-500)","2023-05-20","Germany","contact679@dataflow inc.com"
"cust_000680","DevTools Inc 680","Retail","Enterprise (500+)","2025-06-27","Canada","contact680@innovatelab.com"
"cust_000681","CloudTech 681","Media","Mid-Market (51-500)","2023-01-14","UK","contact681@cloudfirst.com"
"cust_000682","DevTools Inc 682","Retail","SMB (1-50)","2022-06-12","Germany","contact682@startuphub.com"
"cust_000683","DevTools Inc 683","Healthcare","SMB (1-50)","2024-05-16","Australia","contact683@cloudtech.com"
"cust_000684","ScaleWorks 684","Finance","Enterprise (500+)","2022-03-21","Canada","contact684@saasmaster.com"
"cust_000685","CloudFirst 685","Education","Mid-Market (51-500)","2025-04-06","UK","contact685@techcorp.com"
"cust_000686","ScaleWorks 686","Education","Enterprise (500+)","2024-05-10","Germany","contact686@innovatelab.com"
"cust_000687","SaasMaster 687","Technology","Enterprise (500+)","2024-03-27","Germany","contact687@cloudtech.com"
"cust_000688","GrowthCo 688","Technology","SMB (1-50)","2022-06-29","Australia","contact688@saasmaster.com"
"cust_000689","TechCorp 689","Consulting","Mid-Market (51-500)","2023-11-06","UK","contact689@techcorp.com"
"cust_000690","TechCorp 690","Consulting","Enterprise (500+)","2024-03-03","Canada","contact690@startuphub.com"
"cust_000691","SaasMaster 691","Education","Mid-Market (51-500)","2024-05-13","US","contact691@startuphub.com"
"cust_000692","InnovateLab 692","Finance","Enterprise (500+)","2023-10-13","Canada","contact692@growthco.com"
"cust_000693","DataFlow Inc 693","Media","Mid-Market (51-500)","2022-06-19","UK","contact693@devtools inc.com"
"cust_000694","DevTools Inc 694","Retail","Mid-Market (51-500)","2023-11-11","Australia","contact694@saasmaster.com"
"cust_000695","SaasMaster 695","Education","Mid-Market (51-500)","2023-02-23","UK","contact695@techcorp.com"
"cust_000696","TechCorp 696","Finance","SMB (1-50)","2023-05-30","Australia","contact696@techcorp.com"
"cust_000697","InnovateLab 697","Education","SMB (1-50)","2023-03-27","Canada","contact697@cloudtech.com"
"cust_000698","CloudFirst 698","Consulting","Enterprise (500+)","2024-09-16","Canada","contact698@techcorp.com"
"cust_000699","DataFlow Inc 699","Technology","Mid-Market (51-500)","2022-06-01","UK","contact699@growthco.com"
"cust_000700","TechCorp 700","Retail","SMB (1-50)","2022-09-28","France","contact700@scaleworks.com"
"cust_000701","SaasMaster 701","Healthcare","Enterprise (500+)","2024-10-24","Germany","contact701@saasmaster.com"
"cust_000702","StartupHub 702","Media","Mid-Market (51-500)","2025-07-25","UK","contact702@startuphub.com"
"cust_000703","CloudTech 703","Media","SMB (1-50)","2023-09-27","UK","contact703@growthco.com"
"cust_000704","GrowthCo 704","Retail","Mid-Market (51-500)","2024-04-18","France","contact704@cloudfirst.com"
"cust_000705","ScaleWorks 705","Retail","Enterprise (500+)","2022-03-01","US","contact705@scaleworks.com"
"cust_000706","ScaleWorks 706","Healthcare","Mid-Market (51-500)","2022-03-04","Australia","contact706@scaleworks.com"
"cust_000707","StartupHub 707","Healthcare","Enterprise (500+)","2025-04-21","UK","contact707@saasmaster.com"
"cust_000708","TechCorp 708","Media","Mid-Market (51-500)","2024-05-30","US","contact708@cloudfirst.com"
"cust_000709","CloudTech 709","Consulting","SMB (1-50)","2023-12-27","Canada","contact709@cloudtech.com"
"cust_000710","ScaleWorks 710","Technology","Enterprise (500+)","2025-08-14","Canada","contact710@dataflow inc.com"
"cust_000711","TechCorp 711","Consulting","Enterprise (500+)","2022-11-18","Australia","contact711@innovatelab.com"
"cust_000712","CloudTech 712","Media","Mid-Market (51-500)","2023-01-01","Germany","contact712@startuphub.com"
"cust_000713","CloudFirst 713","Finance","SMB (1-50)","2024-06-13","UK","contact713@growthco.com"
"cust_000714","DataFlow Inc 714","Education","SMB (1-50)","2025-03-01","Canada","contact714@growthco.com"
"cust_000715","DevTools Inc 715","Manufacturing","SMB (1-50)","2023-08-18","Germany","contact715@cloudtech.com"
"cust_000716","SaasMaster 716","Education","Mid-Market (51-500)","2024-11-26","France","contact716@dataflow inc.com"
"cust_000717","DataFlow Inc 717","Education","SMB (1-50)","2024-05-17","Australia","contact717@cloudfirst.com"
"cust_000718","DataFlow Inc 718","Consulting","SMB (1-50)","2022-03-05","Canada","contact718@scaleworks.com"
"cust_000719","CloudTech 719","Finance","Mid-Market (51-500)","2023-12-13","Canada","contact719@startuphub.com"
"cust_000720","DevTools Inc 720","Healthcare","Enterprise (500+)","2022-05-20","Germany","contact720@devtools inc.com"
"cust_000721","DataFlow Inc 721","Healthcare","Mid-Market (51-500)","2025-03-15","Germany","contact721@cloudtech.com"
"cust_000722","SaasMaster 722","Retail","Mid-Market (51-500)","2025-07-11","UK","contact722@startuphub.com"
"cust_000723","SaasMaster 723","Finance","Mid-Market (51-500)","2024-02-22","US","contact723@cloudfirst.com"
"cust_000724","SaasMaster 724","Technology","Enterprise (500+)","2024-01-01","UK","contact724@cloudfirst.com"
"cust_000725","TechCorp 725","Media","Enterprise (500+)","2025-04-25","Australia","contact725@innovatelab.com"
"cust_000726","InnovateLab 726","Consulting","SMB (1-50)","2022-03-31","France","contact726@scaleworks.com"
"cust_000727","DataFlow Inc 727","Healthcare","Mid-Market (51-500)","2023-06-26","Australia","contact727@scaleworks.com"
"cust_000728","GrowthCo 728","Finance","Enterprise (500+)","2025-07-19","US","contact728@cloudfirst.com"
"cust_000729","DevTools Inc 729","Finance","SMB (1-50)","2023-09-22","US","contact729@devtools inc.com"
"cust_000730","DevTools Inc 730","Media","SMB (1-50)","2024-01-24","France","contact730@techcorp.com"
"cust_000731","CloudFirst 731","Manufacturing","SMB (1-50)","2024-12-30","Canada","contact731@startuphub.com"
"cust_000732","CloudFirst 732","Technology","Enterprise (500+)","2025-03-23","Germany","contact732@scaleworks.com"
"cust_000733","SaasMaster 733","Retail","Mid-Market (51-500)","2025-03-31","UK","contact733@growthco.com"
"cust_000734","SaasMaster 734","Retail","Mid-Market (51-500)","2022-10-06","US","contact734@scaleworks.com"
"cust_000735","DataFlow Inc 735","Education","Mid-Market (51-500)","2023-08-28","UK","contact735@dataflow inc.com"
"cust_000736","SaasMaster 736","Manufacturing","Enterprise (500+)","2025-03-25","UK","contact736@dataflow inc.com"
"cust_000737","CloudFirst 737","Consulting","SMB (1-50)","2024-04-07","Germany","contact737@growthco.com"
"cust_000738","InnovateLab 738","Healthcare","SMB (1-50)","2025-02-19","US","contact738@saasmaster.com"
"cust_000739","StartupHub 739","Retail","SMB (1-50)","2022-08-17","US","contact739@growthco.com"
"cust_000740","StartupHub 740","Manufacturing","SMB (1-50)","2022-10-15","UK","contact740@devtools inc.com"
"cust_000741","TechCorp 741","Consulting","SMB (1-50)","2024-02-14","Australia","contact741@cloudtech.com"
"cust_000742","DataFlow Inc 742","Media","Mid-Market (51-500)","2023-04-04","Canada","contact742@growthco.com"
"cust_000743","InnovateLab 743","Education","SMB (1-50)","2022-02-01","US","contact743@saasmaster.com"
"cust_000744","DataFlow Inc 744","Manufacturing","SMB (1-50)","2023-01-11","Australia","contact744@startuphub.com"
"cust_000745","DevTools Inc 745","Retail","SMB (1-50)","2022-10-01","Canada","contact745@scaleworks.com"
"cust_000746","TechCorp 746","Media","Enterprise (500+)","2022-04-20","US","contact746@startuphub.com"
"cust_000747","CloudTech 747","Finance","SMB (1-50)","2023-11-04","France","contact747@growthco.com"
"cust_000748","CloudFirst 748","Technology","SMB (1-50)","2024-03-15","UK","contact748@scaleworks.com"
"cust_000749","SaasMaster 749","Manufacturing","Enterprise (500+)","2025-06-30","Canada","contact749@saasmaster.com"
"cust_000750","StartupHub 750","Technology","SMB (1-50)","2024-08-16","Australia","contact750@dataflow inc.com"
"cust_000751","CloudTech 751","Finance","Mid-Market (51-500)","2022-10-13","Germany","contact751@cloudfirst.com"
"cust_000752","StartupHub 752","Media","Mid-Market (51-500)","2023-11-20","UK","contact752@techcorp.com"
"cust_000753","DevTools Inc 753","Healthcare","Enterprise (500+)","2024-04-07","UK","contact753@saasmaster.com"
"cust_000754","StartupHub 754","Retail","SMB (1-50)","2025-01-21","US","contact754@growthco.com"
"cust_000755","CloudFirst 755","Media","Mid-Market (51-500)","2025-06-05","Germany","contact755@dataflow inc.com"
"cust_000756","ScaleWorks 756","Technology","Enterprise (500+)","2023-10-17","France","contact756@cloudtech.com"
"cust_000757","SaasMaster 757","Consulting","Mid-Market (51-500)","2024-12-10","Australia","contact757@startuphub.com"
"cust_000758","ScaleWorks 758","Finance","Enterprise (500+)","2023-11-14","US","contact758@scaleworks.com"
"cust_000759","InnovateLab 759","Retail","Mid-Market (51-500)","2025-05-24","UK","contact759@cloudfirst.com"
"cust_000760","CloudFirst 760","Media","Mid-Market (51-500)","2023-07-11","UK","contact760@cloudtech.com"
"cust_000761","DataFlow Inc 761","Media","SMB (1-50)","2025-05-28","US","contact761@innovatelab.com"
"cust_000762","StartupHub 762","Finance","Enterprise (500+)","2024-06-20","UK","contact762@innovatelab.com"
"cust_000763","DataFlow Inc 763","Consulting","Mid-Market (51-500)","2025-04-30","Australia","contact763@dataflow inc.com"
"cust_000764","SaasMaster 764","Consulting","SMB (1-50)","2023-03-05","Canada","contact764@scaleworks.com"
"cust_000765","InnovateLab 765","Manufacturing","SMB (1-50)","2024-02-08","Australia","contact765@saasmaster.com"
"cust_000766","DevTools Inc 766","Healthcare","Mid-Market (51-500)","2025-08-06","Canada","contact766@cloudtech.com"
"cust_000767","GrowthCo 767","Consulting","SMB (1-50)","2023-07-05","Germany","contact767@techcorp.com"
"cust_000768","StartupHub 768","Technology","SMB (1-50)","2023-08-28","Australia","contact768@techcorp.com"
"cust_000769","CloudFirst 769","Finance","SMB (1-50)","2023-10-02","UK","contact769@saasmaster.com"
"cust_000770","InnovateLab 770","Finance","Enterprise (500+)","2023-06-29","France","contact770@scaleworks.com"
"cust_000771","TechCorp 771","Consulting","Mid-Market (51-500)","2024-10-29","Canada","contact771@techcorp.com"
"cust_000772","GrowthCo 772","Media","Enterprise (500+)","2024-09-29","Australia","contact772@cloudtech.com"
"cust_000773","TechCorp 773","Education","Mid-Market (51-500)","2023-04-12","France","contact773@cloudfirst.com"
"cust_000774","TechCorp 774","Media","Enterprise (500+)","2023-01-02","UK","contact774@saasmaster.com"
"cust_000775","ScaleWorks 775","Education","Mid-Market (51-500)","2023-02-15","US","contact775@innovatelab.com"
